job_id,workload_name,submission_time,requested_number_of_resources,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_resources
,req-67,1.5059,1,1.5059,1,1.5059,0.1,1.6059,0,0,0,-1,8
,req-40,1.5071,1,1.5071,1,1.5071,0.1,1.6071,0,0,0,-1,26
,req-54,1.5071,1,1.5071,1,1.5071,0.1,1.6071,0,0,0,-1,59
,req-46,1.5071,1,1.5071,1,1.5071,0.1,1.6071,0,0,0,-1,43
,req-46,1.5074,1,1.5074,1,1.5074,0.1,1.6074,0,0,0,-1,44
,req-54,1.5074,1,1.5074,1,1.5074,0.1,1.6074,0,0,0,-1,58
,req-51,1.5078,1,1.5078,1,1.5078,0.1,1.6078,0,0,0,-1,27
,req-43,1.5083,1,1.5083,1,1.5083,0.1,1.6083,0,0,0,-1,48
,req-51,1.5086,1,1.5086,1,1.5086,0.1,1.6086,0,0,0,-1,25
,req-51,1.5086,1,1.5086,1,1.5086,0.1,1.6086,0,0,0,-1,28
,req-54,1.5086,1,1.5086,1,1.5086,0.1,1.6086,0,0,0,-1,46
,req-47,1.5094,1,1.5094,1,1.5094,0.1,1.6094,0,0,0,-1,47
,req-62,1.5095,1,1.5095,1,1.5095,0.1,1.6095,0,0,0,-1,37
,req-81,1.5097,1,1.5097,1,1.5097,0.1,1.6097,0,0,0,-1,35
,req-81,1.5097,1,1.5097,1,1.5097,0.1,1.6097,0,0,0,-1,33
,req-80,1.5097,1,1.5097,1,1.5097,0.1,1.6097,0,0,0,-1,34
,req-68,1.5097,1,1.5097,1,1.5097,0.1,1.6097,0,0,0,-1,5
,req-96,1.5097,1,1.5097,1,1.5097,0.1,1.6097,0,0,0,-1,11
,req-93,1.5097,1,1.5097,1,1.5097,0.1,1.6097,0,0,0,-1,12
,req-64,1.5461,1,1.5461,1,1.5461,0.1,1.6461,0,0,0,-1,18
,req-64,1.5462,1,1.5462,1,1.5462,0.1,1.6462,0,0,0,-1,30
,req-61,1.5772,1,1.5772,1,1.5772,0.1,1.6772,0,0,0,-1,4
,req-50,1.5853,1,1.5853,1,1.5853,0.1,1.6853,0,0,0,-1,2
,req-18,1.603,1,1.603,1,1.603,0.1,1.703,0,0,0,-1,23
,req-45,1.6031,1,1.6031,1,1.6031,0.1,1.7031,0,0,0,-1,63
,req-66,1.6031,1,1.6031,1,1.6031,0.1,1.7031,0,0,0,-1,7
,req-50,1.6031,1,1.6031,1,1.6031,0.1,1.7031,0,0,0,-1,38
,req-46,1.6031,1,1.6031,1,1.6031,0.1,1.7031,0,0,0,-1,21
,req-98,1.6034,1,1.6034,1,1.6034,0.1,1.7034,0,0,0,-1,60
,req-67,1.6036,1,1.6036,1,1.6036,0.1,1.7036,0,0,0,-1,6
,req-29,1.6043,1,1.6043,1,1.6043,0.1,1.7043,0,0,0,-1,24
,req-46,1.6045,1,1.6045,1,1.6045,0.1,1.7045,0,0,0,-1,42
,req-29,1.6045,1,1.6045,1,1.6045,0.1,1.7045,0,0,0,-1,22
,req-46,1.605,1,1.605,1,1.605,0.1,1.705,0,0,0,-1,41
,req-98,1.6053,1,1.6053,1,1.6053,0.1,1.7053,0,0,0,-1,57
,req-43,1.6059,1,1.6059,1,1.6059,0.1,1.7059,0,0,0,-1,45
,req-60,1.6059,1,1.6059,1,1.6059,0.1,1.7059,0,0,0,-1,36
,req-61,1.6059,1,1.6059,1,1.6059,0.1,1.7059,0,0,0,-1,55
,req-60,1.6059,1,1.6059,1,1.6059,0.1,1.7059,0,0,0,-1,61
,req-49,1.6059,1,1.6059,1,1.6059,0.1,1.7059,0,0,0,-1,64
,req-56,1.6059,1,1.6059,1,1.6059,0.1,1.7059,0,0,0,-1,40
,req-36,1.6059,1,1.6059,1,1.6059,0.1,1.7059,0,0,0,-1,39
,req-66,1.6061,1,1.6061,1,1.6061,0.1,1.7061,0,0,0,-1,62
,req-72,1.6062,1,1.6062,1,1.6062,0.1,1.7062,0,0,0,-1,8
,req-96,1.6062,1,1.6062,1,1.6062,0.1,1.7062,0,0,0,-1,9
,req-91,1.6062,1,1.6062,1,1.6062,0.1,1.7062,0,0,0,-1,54
,req-91,1.6062,1,1.6062,1,1.6062,0.1,1.7062,0,0,0,-1,56
,req-91,1.6062,1,1.6062,1,1.6062,0.1,1.7062,0,0,0,-1,53
,req-98,1.6073,1,1.6073,1,1.6073,0.1,1.7073,0,0,0,-1,59
,req-52,1.6073,1,1.6073,1,1.6073,0.1,1.7073,0,0,0,-1,43
,req-53,1.6073,1,1.6073,1,1.6073,0.1,1.7073,0,0,0,-1,26
,req-52,1.6075,1,1.6075,1,1.6075,0.1,1.7075,0,0,0,-1,44
,req-53,1.6079,1,1.6079,1,1.6079,0.1,1.7079,0,0,0,-1,27
,req-48,1.6084,1,1.6084,1,1.6084,0.1,1.7084,0,0,0,-1,48
,req-53,1.609,1,1.609,1,1.609,0.1,1.709,0,0,0,-1,28
,req-53,1.609,1,1.609,1,1.609,0.1,1.709,0,0,0,-1,25
,req-64,1.6091,1,1.6091,1,1.6091,0.1,1.7091,0,0,0,-1,46
,req-62,1.6096,1,1.6096,1,1.6096,0.1,1.7096,0,0,0,-1,37
,req-81,1.6096,1,1.6096,1,1.6096,0.1,1.7096,0,0,0,-1,47
,req-73,1.6098,1,1.6098,1,1.6098,0.1,1.7098,0,0,0,-1,5
,req-99,1.6098,1,1.6098,1,1.6098,0.1,1.7098,0,0,0,-1,34
,req-97,1.6098,1,1.6098,1,1.6098,0.1,1.7098,0,0,0,-1,33
,req-90,1.6098,1,1.6098,1,1.6098,0.1,1.7098,0,0,0,-1,35
,req-70,1.6132,1,1.6132,1,1.6132,0.1,1.7132,0,0,0,-1,58
,req-51,1.6489,1,1.6489,1,1.6489,0.1,1.7489,0,0,0,-1,52
,req-61,1.6874,1,1.6874,1,1.6874,0.1,1.7874,0,0,0,-1,1
,req-23,1.6958,1,1.6958,1,1.6958,0.1,1.7958,0,0,0,-1,10
,req-20,1.7031,1,1.7031,1,1.7031,0.1,1.8031,0,0,0,-1,23
,req-38,1.7033,1,1.7033,1,1.7033,0.1,1.8033,0,0,0,-1,63
,req-37,1.7033,1,1.7033,1,1.7033,0.1,1.8033,0,0,0,-1,21
,req-54,1.7035,1,1.7035,1,1.7035,0.1,1.8035,0,0,0,-1,60
,req-74,1.7037,1,1.7037,1,1.7037,0.1,1.8037,0,0,0,-1,6
,req-69,1.7037,1,1.7037,1,1.7037,0.1,1.8037,0,0,0,-1,7
,req-68,1.7037,1,1.7037,1,1.7037,0.1,1.8037,0,0,0,-1,38
,req-37,1.7044,1,1.7044,1,1.7044,0.1,1.8044,0,0,0,-1,24
,req-46,1.7047,1,1.7047,1,1.7047,0.1,1.8047,0,0,0,-1,42
,req-41,1.7047,1,1.7047,1,1.7047,0.1,1.8047,0,0,0,-1,22
,req-76,1.7053,1,1.7053,1,1.7053,0.1,1.8053,0,0,0,-1,57
,req-52,1.7053,1,1.7053,1,1.7053,0.1,1.8053,0,0,0,-1,41
,req-35,1.706,1,1.706,1,1.706,0.1,1.806,0,0,0,-1,55
,req-43,1.706,1,1.706,1,1.706,0.1,1.806,0,0,0,-1,45
,req-68,1.7064,1,1.7064,1,1.7064,0.1,1.8064,0,0,0,-1,39
,req-68,1.7064,1,1.7064,1,1.7064,0.1,1.8064,0,0,0,-1,40
,req-72,1.7064,1,1.7064,1,1.7064,0.1,1.8064,0,0,0,-1,62
,req-66,1.7064,1,1.7064,1,1.7064,0.1,1.8064,0,0,0,-1,64
,req-66,1.7064,1,1.7064,1,1.7064,0.1,1.8064,0,0,0,-1,61
,req-75,1.7064,1,1.7064,1,1.7064,0.1,1.8064,0,0,0,-1,8
,req-91,1.7064,1,1.7064,1,1.7064,0.1,1.8064,0,0,0,-1,54
,req-99,1.7065,1,1.7065,1,1.7065,0.1,1.8065,0,0,0,-1,36
,req-97,1.7065,1,1.7065,1,1.7065,0.1,1.8065,0,0,0,-1,53
,req-94,1.7065,1,1.7065,1,1.7065,0.1,1.8065,0,0,0,-1,56
,req-51,1.7074,1,1.7074,1,1.7074,0.1,1.8074,0,0,0,-1,26
,req-82,1.7074,1,1.7074,1,1.7074,0.1,1.8074,0,0,0,-1,59
,req-52,1.7074,1,1.7074,1,1.7074,0.1,1.8074,0,0,0,-1,43
,req-52,1.7076,1,1.7076,1,1.7076,0.1,1.8076,0,0,0,-1,44
,req-54,1.7081,1,1.7081,1,1.7081,0.1,1.8081,0,0,0,-1,27
,req-47,1.7085,1,1.7085,1,1.7085,0.1,1.8085,0,0,0,-1,48
,req-53,1.7091,1,1.7091,1,1.7091,0.1,1.8091,0,0,0,-1,28
,req-48,1.7092,1,1.7092,1,1.7092,0.1,1.8092,0,0,0,-1,46
,req-54,1.7092,1,1.7092,1,1.7092,0.1,1.8092,0,0,0,-1,25
,req-68,1.7098,1,1.7098,1,1.7098,0.1,1.8098,0,0,0,-1,37
,req-77,1.7098,1,1.7098,1,1.7098,0.1,1.8098,0,0,0,-1,5
,req-99,1.71,1,1.71,1,1.71,0.1,1.81,0,0,0,-1,33
,req-99,1.71,1,1.71,1,1.71,0.1,1.81,0,0,0,-1,34
,req-99,1.71,1,1.71,1,1.71,0.1,1.81,0,0,0,-1,47
,req-98,1.7134,1,1.7134,1,1.7134,0.1,1.8134,0,0,0,-1,58
,req-98,1.7138,1,1.7138,1,1.7138,0.1,1.8138,0,0,0,-1,20
,req-98,1.7139,1,1.7139,1,1.7139,0.1,1.8139,0,0,0,-1,19
,req-91,1.7165,1,1.7165,1,1.7165,0.1,1.8165,0,0,0,-1,29
,req-70,1.7234,1,1.7234,1,1.7234,0.1,1.8234,0,0,0,-1,17
,req-60,1.7461,1,1.7461,1,1.7461,0.1,1.8461,0,0,0,-1,18
,req-64,1.75,1,1.75,1,1.75,0.1,1.85,0,0,0,-1,35
,req-23,1.8032,1,1.8032,1,1.8032,0.1,1.9032,0,0,0,-1,23
,req-64,1.8034,1,1.8034,1,1.8034,0.1,1.9034,0,0,0,-1,63
,req-23,1.8034,1,1.8034,1,1.8034,0.1,1.9034,0,0,0,-1,21
,req-50,1.8038,1,1.8038,1,1.8038,0.1,1.9038,0,0,0,-1,38
,req-80,1.8041,1,1.8041,1,1.8041,0.1,1.9041,0,0,0,-1,7
,req-78,1.8041,1,1.8041,1,1.8041,0.1,1.9041,0,0,0,-1,6
,req-29,1.8045,1,1.8045,1,1.8045,0.1,1.9045,0,0,0,-1,24
,req-46,1.8048,1,1.8048,1,1.8048,0.1,1.9048,0,0,0,-1,42
,req-37,1.8048,1,1.8048,1,1.8048,0.1,1.9048,0,0,0,-1,22
,req-46,1.8054,1,1.8054,1,1.8054,0.1,1.9054,0,0,0,-1,41
,req-48,1.8061,1,1.8061,1,1.8061,0.1,1.9061,0,0,0,-1,45
,req-51,1.8061,1,1.8061,1,1.8061,0.1,1.9061,0,0,0,-1,55
,req-62,1.8066,1,1.8066,1,1.8066,0.1,1.9066,0,0,0,-1,40
,req-61,1.8066,1,1.8066,1,1.8066,0.1,1.9066,0,0,0,-1,39
,req-72,1.807,1,1.807,1,1.807,0.1,1.907,0,0,0,-1,62
,req-77,1.8073,1,1.8073,1,1.8073,0.1,1.9073,0,0,0,-1,61
,req-77,1.8073,1,1.8073,1,1.8073,0.1,1.9073,0,0,0,-1,64
,req-51,1.8075,1,1.8075,1,1.8075,0.1,1.9075,0,0,0,-1,26
,req-55,1.8078,1,1.8078,1,1.8078,0.1,1.9078,0,0,0,-1,44
,req-55,1.8078,1,1.8078,1,1.8078,0.1,1.9078,0,0,0,-1,43
,req-90,1.8079,1,1.8079,1,1.8079,0.1,1.9079,0,0,0,-1,8
,req-97,1.8079,1,1.8079,1,1.8079,0.1,1.9079,0,0,0,-1,54
,req-53,1.8082,1,1.8082,1,1.8082,0.1,1.9082,0,0,0,-1,27
,req-81,1.8088,1,1.8088,1,1.8088,0.1,1.9088,0,0,0,-1,48
,req-54,1.8092,1,1.8092,1,1.8092,0.1,1.9092,0,0,0,-1,25
,req-53,1.8092,1,1.8092,1,1.8092,0.1,1.9092,0,0,0,-1,28
,req-99,1.8092,1,1.8092,1,1.8092,0.1,1.9092,0,0,0,-1,46
,req-67,1.8099,1,1.8099,1,1.8099,0.1,1.9099,0,0,0,-1,37
,req-92,1.8105,1,1.8105,1,1.8105,0.1,1.9105,0,0,0,-1,5
,req-69,1.814,1,1.814,1,1.814,0.1,1.914,0,0,0,-1,67
,req-98,1.814,1,1.814,1,1.814,0.1,1.914,0,0,0,-1,19
,req-98,1.814,1,1.814,1,1.814,0.1,1.914,0,0,0,-1,20
,req-74,1.8141,1,1.8141,1,1.8141,0.1,1.9141,0,0,0,-1,65
,req-51,1.8188,1,1.8188,1,1.8188,0.1,1.9188,0,0,0,-1,47
,req-70,1.8235,1,1.8235,1,1.8235,0.1,1.9235,0,0,0,-1,17
,req-98,1.8241,1,1.8241,1,1.8241,0.1,1.9241,0,0,0,-1,60
,req-62,1.8267,1,1.8267,1,1.8267,0.1,1.9267,0,0,0,-1,53
,req-66,1.8268,1,1.8268,1,1.8268,0.1,1.9268,0,0,0,-1,11
,req-68,1.83,1,1.83,1,1.83,0.1,1.93,0,0,0,-1,56
,req-76,1.8462,1,1.8462,1,1.8462,0.1,1.9462,0,0,0,-1,18
,req-68,1.8501,1,1.8501,1,1.8501,0.1,1.9501,0,0,0,-1,36
,req-99,1.8507,1,1.8507,1,1.8507,0.1,1.9507,0,0,0,-1,33
,req-41,1.9034,1,1.9034,1,1.9034,0.1,2.0034,0,0,0,-1,21
,req-41,1.9034,1,1.9034,1,1.9034,0.1,2.0034,0,0,0,-1,23
,req-66,1.9034,1,1.9034,1,1.9034,0.1,2.0034,0,0,0,-1,63
,req-67,1.9039,1,1.9039,1,1.9039,0.1,2.0039,0,0,0,-1,38
,req-68,1.9042,1,1.9042,1,1.9042,0.1,2.0042,0,0,0,-1,6
,req-41,1.9042,1,1.9042,1,1.9042,0.1,2.0042,0,0,0,-1,7
,req-41,1.9047,1,1.9047,1,1.9047,0.1,2.0047,0,0,0,-1,24
,req-52,1.9051,1,1.9051,1,1.9051,0.1,2.0051,0,0,0,-1,42
,req-41,1.9051,1,1.9051,1,1.9051,0.1,2.0051,0,0,0,-1,22
,req-52,1.9055,1,1.9055,1,1.9055,0.1,2.0055,0,0,0,-1,41
,req-47,1.9062,1,1.9062,1,1.9062,0.1,2.0062,0,0,0,-1,45
,req-80,1.9069,1,1.9069,1,1.9069,0.1,2.0069,0,0,0,-1,39
,req-80,1.9069,1,1.9069,1,1.9069,0.1,2.0069,0,0,0,-1,40
,req-68,1.9071,1,1.9071,1,1.9071,0.1,2.0071,0,0,0,-1,62
,req-72,1.9074,1,1.9074,1,1.9074,0.1,2.0074,0,0,0,-1,64
,req-72,1.9074,1,1.9074,1,1.9074,0.1,2.0074,0,0,0,-1,61
,req-54,1.9077,1,1.9077,1,1.9077,0.1,2.0077,0,0,0,-1,26
,req-52,1.9079,1,1.9079,1,1.9079,0.1,2.0079,0,0,0,-1,44
,req-68,1.9082,1,1.9082,1,1.9082,0.1,2.0082,0,0,0,-1,8
,req-63,1.9082,1,1.9082,1,1.9082,0.1,2.0082,0,0,0,-1,27
,req-57,1.9082,1,1.9082,1,1.9082,0.1,2.0082,0,0,0,-1,43
,req-48,1.9089,1,1.9089,1,1.9089,0.1,2.0089,0,0,0,-1,48
,req-53,1.9094,1,1.9094,1,1.9094,0.1,2.0094,0,0,0,-1,25
,req-99,1.9095,1,1.9095,1,1.9095,0.1,2.0095,0,0,0,-1,46
,req-56,1.9095,1,1.9095,1,1.9095,0.1,2.0095,0,0,0,-1,28
,req-80,1.9101,1,1.9101,1,1.9101,0.1,2.0101,0,0,0,-1,37
,req-72,1.9107,1,1.9107,1,1.9107,0.1,2.0107,0,0,0,-1,5
,req-53,1.9194,1,1.9194,1,1.9194,0.1,2.0194,0,0,0,-1,47
,req-29,1.9247,1,1.9247,1,1.9247,0.1,2.0247,0,0,0,-1,3
,req-74,1.9343,1,1.9343,1,1.9343,0.1,2.0343,0,0,0,-1,13
,req-98,1.9343,1,1.9343,1,1.9343,0.1,2.0343,0,0,0,-1,19
,req-76,1.9463,1,1.9463,1,1.9463,0.1,2.0463,0,0,0,-1,20
,req-67,1.9501,1,1.9501,1,1.9501,0.1,2.0501,0,0,0,-1,34
,req-64,1.9542,1,1.9542,1,1.9542,0.1,2.0542,0,0,0,-1,17
,req-90,1.9583,1,1.9583,1,1.9583,0.1,2.0583,0,0,0,-1,31
,req-55,1.9982,1,1.9982,1,1.9982,0.1,2.0982,0,0,0,-1,12
,req-37,2.0035,1,2.0035,1,2.0035,0.1,2.1035,0,0,0,-1,23
,req-37,2.0035,1,2.0035,1,2.0035,0.1,2.1035,0,0,0,-1,21
,req-72,2.0038,1,2.0038,1,2.0038,0.1,2.1038,0,0,0,-1,63
,req-61,2.004,1,2.004,1,2.004,0.1,2.104,0,0,0,-1,38
,req-67,2.0043,1,2.0043,1,2.0043,0.1,2.1043,0,0,0,-1,6
,req-82,2.0045,1,2.0045,1,2.0045,0.1,2.1045,0,0,0,-1,7
,req-44,2.0049,1,2.0049,1,2.0049,0.1,2.1049,0,0,0,-1,24
,req-23,2.0051,1,2.0051,1,2.0051,0.1,2.1051,0,0,0,-1,42
,req-41,2.0051,1,2.0051,1,2.0051,0.1,2.1051,0,0,0,-1,22
,req-55,2.0055,1,2.0055,1,2.0055,0.1,2.1055,0,0,0,-1,41
,req-54,2.0062,1,2.0062,1,2.0062,0.1,2.1062,0,0,0,-1,45
,req-68,2.0069,1,2.0069,1,2.0069,0.1,2.1069,0,0,0,-1,39
,req-77,2.0073,1,2.0073,1,2.0073,0.1,2.1073,0,0,0,-1,62
,req-82,2.0073,1,2.0073,1,2.0073,0.1,2.1073,0,0,0,-1,40
,req-79,2.0074,1,2.0074,1,2.0074,0.1,2.1074,0,0,0,-1,61
,req-79,2.0074,1,2.0074,1,2.0074,0.1,2.1074,0,0,0,-1,64
,req-51,2.0077,1,2.0077,1,2.0077,0.1,2.1077,0,0,0,-1,26
,req-55,2.0079,1,2.0079,1,2.0079,0.1,2.1079,0,0,0,-1,44
,req-56,2.0082,1,2.0082,1,2.0082,0.1,2.1082,0,0,0,-1,27
,req-57,2.0082,1,2.0082,1,2.0082,0.1,2.1082,0,0,0,-1,43
,req-84,2.0083,1,2.0083,1,2.0083,0.1,2.1083,0,0,0,-1,8
,req-48,2.0089,1,2.0089,1,2.0089,0.1,2.1089,0,0,0,-1,48
,req-63,2.0094,1,2.0094,1,2.0094,0.1,2.1094,0,0,0,-1,25
,req-63,2.0096,1,2.0096,1,2.0096,0.1,2.1096,0,0,0,-1,28
,req-82,2.0103,1,2.0103,1,2.0103,0.1,2.1103,0,0,0,-1,37
,req-89,2.0107,1,2.0107,1,2.0107,0.1,2.1107,0,0,0,-1,5
,req-41,2.0236,1,2.0236,1,2.0236,0.1,2.1236,0,0,0,-1,4
,req-67,2.0241,1,2.0241,1,2.0241,0.1,2.1241,0,0,0,-1,55
,req-53,2.0295,1,2.0295,1,2.0295,0.1,2.1295,0,0,0,-1,46
,req-80,2.0303,1,2.0303,1,2.0303,0.1,2.1303,0,0,0,-1,54
,req-80,2.047,1,2.047,1,2.047,0.1,2.147,0,0,0,-1,35
,req-80,2.0471,1,2.0471,1,2.0471,0.1,2.1471,0,0,0,-1,36
,req-44,2.1035,1,2.1035,1,2.1035,0.1,2.2035,0,0,0,-1,21
,req-41,2.1035,1,2.1035,1,2.1035,0.1,2.2035,0,0,0,-1,23
,req-62,2.1038,1,2.1038,1,2.1038,0.1,2.2038,0,0,0,-1,63
,req-68,2.104,1,2.104,1,2.104,0.1,2.204,0,0,0,-1,38
,req-69,2.1043,1,2.1043,1,2.1043,0.1,2.2043,0,0,0,-1,6
,req-77,2.1045,1,2.1045,1,2.1045,0.1,2.2045,0,0,0,-1,7
,req-44,2.1049,1,2.1049,1,2.1049,0.1,2.2049,0,0,0,-1,24
,req-44,2.1052,1,2.1052,1,2.1052,0.1,2.2052,0,0,0,-1,22
,req-57,2.1053,1,2.1053,1,2.1053,0.1,2.2053,0,0,0,-1,42
,req-57,2.1055,1,2.1055,1,2.1055,0.1,2.2055,0,0,0,-1,41
,req-90,2.107,1,2.107,1,2.107,0.1,2.207,0,0,0,-1,39
,req-66,2.1073,1,2.1073,1,2.1073,0.1,2.2073,0,0,0,-1,62
,req-90,2.1075,1,2.1075,1,2.1075,0.1,2.2075,0,0,0,-1,40
,req-77,2.1075,1,2.1075,1,2.1075,0.1,2.2075,0,0,0,-1,64
,req-77,2.1075,1,2.1075,1,2.1075,0.1,2.2075,0,0,0,-1,61
,req-63,2.1078,1,2.1078,1,2.1078,0.1,2.2078,0,0,0,-1,26
,req-57,2.108,1,2.108,1,2.108,0.1,2.208,0,0,0,-1,44
,req-57,2.1085,1,2.1085,1,2.1085,0.1,2.2085,0,0,0,-1,43
,req-80,2.1086,1,2.1086,1,2.1086,0.1,2.2086,0,0,0,-1,8
,req-81,2.1086,1,2.1086,1,2.1086,0.1,2.2086,0,0,0,-1,27
,req-81,2.1094,1,2.1094,1,2.1094,0.1,2.2094,0,0,0,-1,25
,req-81,2.1097,1,2.1097,1,2.1097,0.1,2.2097,0,0,0,-1,28
,req-94,2.1104,1,2.1104,1,2.1104,0.1,2.2104,0,0,0,-1,37
,req-90,2.1108,1,2.1108,1,2.1108,0.1,2.2108,0,0,0,-1,5
,req-54,2.1163,1,2.1163,1,2.1163,0.1,2.2163,0,0,0,-1,47
,req-82,2.1174,1,2.1174,1,2.1174,0.1,2.2174,0,0,0,-1,2
,req-84,2.1187,1,2.1187,1,2.1187,0.1,2.2187,0,0,0,-1,68
,req-89,2.1208,1,2.1208,1,2.1208,0.1,2.2208,0,0,0,-1,66
,req-72,2.1239,1,2.1239,1,2.1239,0.1,2.2239,0,0,0,-1,9
,req-56,2.1285,1,2.1285,1,2.1285,0.1,2.2285,0,0,0,-1,53
,req-80,2.147,1,2.147,1,2.147,0.1,2.247,0,0,0,-1,33
,req-80,2.1472,1,2.1472,1,2.1472,0.1,2.2472,0,0,0,-1,34
,req-56,2.1483,1,2.1483,1,2.1483,0.1,2.2483,0,0,0,-1,50
,req-44,2.2037,1,2.2037,1,2.2037,0.1,2.3037,0,0,0,-1,23
,req-44,2.2037,1,2.2037,1,2.2037,0.1,2.3037,0,0,0,-1,21
,req-72,2.2038,1,2.2038,1,2.2038,0.1,2.3038,0,0,0,-1,63
,req-68,2.2041,1,2.2041,1,2.2041,0.1,2.3041,0,0,0,-1,38
,req-91,2.2044,1,2.2044,1,2.2044,0.1,2.3044,0,0,0,-1,6
,req-94,2.2046,1,2.2046,1,2.2046,0.1,2.3046,0,0,0,-1,7
,req-46,2.2049,1,2.2049,1,2.2049,0.1,2.3049,0,0,0,-1,24
,req-46,2.2052,1,2.2052,1,2.2052,0.1,2.3052,0,0,0,-1,22
,req-37,2.2053,1,2.2053,1,2.2053,0.1,2.3053,0,0,0,-1,42
,req-44,2.2057,1,2.2057,1,2.2057,0.1,2.3057,0,0,0,-1,41
,req-82,2.207,1,2.207,1,2.207,0.1,2.307,0,0,0,-1,39
,req-79,2.2073,1,2.2073,1,2.2073,0.1,2.3073,0,0,0,-1,62
,req-90,2.2077,1,2.2077,1,2.2077,0.1,2.3077,0,0,0,-1,61
,req-79,2.2077,1,2.2077,1,2.2077,0.1,2.3077,0,0,0,-1,64
,req-51,2.2078,1,2.2078,1,2.2078,0.1,2.3078,0,0,0,-1,26
,req-94,2.2079,1,2.2079,1,2.2079,0.1,2.3079,0,0,0,-1,40
,req-55,2.208,1,2.208,1,2.208,0.1,2.308,0,0,0,-1,44
,req-56,2.2086,1,2.2086,1,2.2086,0.1,2.3086,0,0,0,-1,27
,req-97,2.2087,1,2.2087,1,2.2087,0.1,2.3087,0,0,0,-1,8
,req-57,2.2087,1,2.2087,1,2.2087,0.1,2.3087,0,0,0,-1,43
,req-63,2.2094,1,2.2094,1,2.2094,0.1,2.3094,0,0,0,-1,25
,req-63,2.2097,1,2.2097,1,2.2097,0.1,2.3097,0,0,0,-1,28
,req-97,2.2105,1,2.2105,1,2.2105,0.1,2.3105,0,0,0,-1,37
,req-97,2.2109,1,2.2109,1,2.2109,0.1,2.3109,0,0,0,-1,5
,req-77,2.2276,1,2.2276,1,2.2276,0.1,2.3276,0,0,0,-1,10
,req-90,2.2279,1,2.2279,1,2.2279,0.1,2.3279,0,0,0,-1,56
,req-54,2.2364,1,2.2364,1,2.2364,0.1,2.3364,0,0,0,-1,45
,req-89,2.2409,1,2.2409,1,2.2409,0.1,2.3409,0,0,0,-1,16
,req-90,2.2709,1,2.2709,1,2.2709,0.1,2.3709,0,0,0,-1,55
,req-41,2.2736,1,2.2736,1,2.2736,0.1,2.3736,0,0,0,-1,1
,req-82,2.2875,1,2.2875,1,2.2875,0.1,2.3875,0,0,0,-1,3
,req-57,2.2981,1,2.2981,1,2.2981,0.1,2.3981,0,0,0,-1,11
,req-44,2.3037,1,2.3037,1,2.3037,0.1,2.4037,0,0,0,-1,21
,req-41,2.3037,1,2.3037,1,2.3037,0.1,2.4037,0,0,0,-1,23
,req-77,2.3039,1,2.3039,1,2.3039,0.1,2.4039,0,0,0,-1,63
,req-67,2.3041,1,2.3041,1,2.3041,0.1,2.4041,0,0,0,-1,38
,req-41,2.3044,1,2.3044,1,2.3044,0.1,2.4044,0,0,0,-1,6
,req-46,2.3049,1,2.3049,1,2.3049,0.1,2.4049,0,0,0,-1,24
,req-46,2.3052,1,2.3052,1,2.3052,0.1,2.4052,0,0,0,-1,22
,req-44,2.3053,1,2.3053,1,2.3053,0.1,2.4053,0,0,0,-1,42
,req-44,2.3057,1,2.3057,1,2.3057,0.1,2.4057,0,0,0,-1,41
,req-80,2.307,1,2.307,1,2.307,0.1,2.407,0,0,0,-1,39
,req-96,2.3073,1,2.3073,1,2.3073,0.1,2.4073,0,0,0,-1,62
,req-63,2.3078,1,2.3078,1,2.3078,0.1,2.4078,0,0,0,-1,26
,req-96,2.3078,1,2.3078,1,2.3078,0.1,2.4078,0,0,0,-1,64
,req-96,2.3078,1,2.3078,1,2.3078,0.1,2.4078,0,0,0,-1,61
,req-57,2.3083,1,2.3083,1,2.3083,0.1,2.4083,0,0,0,-1,44
,req-90,2.3083,1,2.3083,1,2.3083,0.1,2.4083,0,0,0,-1,40
,req-81,2.3087,1,2.3087,1,2.3087,0.1,2.4087,0,0,0,-1,27
,req-57,2.3087,1,2.3087,1,2.3087,0.1,2.4087,0,0,0,-1,43
,req-63,2.3094,1,2.3094,1,2.3094,0.1,2.4094,0,0,0,-1,25
,req-97,2.3105,1,2.3105,1,2.3105,0.1,2.4105,0,0,0,-1,37
,req-84,2.3147,1,2.3147,1,2.3147,0.1,2.4147,0,0,0,-1,7
,req-81,2.3198,1,2.3198,1,2.3198,0.1,2.4198,0,0,0,-1,28
,req-68,2.3242,1,2.3242,1,2.3242,0.1,2.4242,0,0,0,-1,54
,req-94,2.3284,1,2.3284,1,2.3284,0.1,2.4284,0,0,0,-1,53
,req-91,2.3645,1,2.3645,1,2.3645,0.1,2.4645,0,0,0,-1,56
,req-94,2.3848,1,2.3848,1,2.3848,0.1,2.4848,0,0,0,-1,8
,req-90,2.3878,1,2.3878,1,2.3878,0.1,2.4878,0,0,0,-1,5
,req-52,2.4037,1,2.4037,1,2.4037,0.1,2.5037,0,0,0,-1,23
,req-46,2.4037,1,2.4037,1,2.4037,0.1,2.5037,0,0,0,-1,21
,req-72,2.4039,1,2.4039,1,2.4039,0.1,2.5039,0,0,0,-1,63
,req-82,2.4041,1,2.4041,1,2.4041,0.1,2.5041,0,0,0,-1,38
