id;start_time;finish_time;duration;source_host;destination_host
p@req-80-255595844_1@bus_stop_9@bus_stop_12;1.717;1.73701;0.02001;bus_stop_9;bus_stop_12
comm1@req-51-12146792_3@bus_stop_14@bus_stop_6;1.7276;1.737605;0.010005;bus_stop_14;bus_stop_6
p@req-52-12146767_3@bus_stop_6@bus_stop_14;1.7277;1.737705;0.010005;bus_stop_6;bus_stop_14
comm2@req-76-1451034425_1@bus_stop_14@bus_stop_3;1.69792;1.737939;0.040019;bus_stop_14;bus_stop_3
comm1@req-78-1432574919_1@bus_stop_3@bus_stop_0;1.6583;1.738339;0.080039;bus_stop_3;bus_stop_0
p@req-67-255595787_2@bus_stop_0@bus_stop_10;1.7086;1.738615;0.030015;bus_stop_0;bus_stop_10
comm1@req-71-12146760_1@bus_stop_16@bus_stop_10;1.6297;1.739754;0.110054;bus_stop_16;bus_stop_10
comm1@req-73-1432574919_1@bus_stop_10@bus_stop_0;1.7104;1.740415;0.030015;bus_stop_10;bus_stop_0
comm1@req-75-1432574941_1@bus_stop_10@bus_stop_0;1.7109;1.740915;0.030015;bus_stop_10;bus_stop_0
comm1@req-80-255595784_1@bus_stop_11@bus_stop_8;1.7139;1.743915;0.030015;bus_stop_11;bus_stop_8
comm1@req-53-1480037117_3@bus_stop_0@bus_stop_11;1.7043;1.74432;0.04002;bus_stop_0;bus_stop_11
p@req-77-255191048_1@bus_stop_16@bus_stop_5;1.6444;1.744449;0.100049;bus_stop_16;bus_stop_5
p@req-67-2569086780_2@bus_stop_9@bus_stop_13;1.7253;1.74531;0.02001;bus_stop_9;bus_stop_13
comm1@req-63-12146794_2@bus_stop_1@bus_stop_6;1.7067;1.74672;0.04002;bus_stop_1;bus_stop_6
p@req-63-1480037132_2@bus_stop_6@bus_stop_1;1.7068;1.74682;0.04002;bus_stop_6;bus_stop_1
comm2@req-65-255191427_2@bus_stop_4@bus_stop_1;1.72691;1.74692;0.02001;bus_stop_4;bus_stop_1
comm2@req-51-12146792_3@bus_stop_6@bus_stop_14;1.737605;1.74761;0.010005;bus_stop_6;bus_stop_14
p@req-78-10915667416_1@bus_stop_9@bus_stop_3;1.6582;1.748244;0.090044;bus_stop_9;bus_stop_3
p@req-78-1432574901_1@bus_stop_9@bus_stop_3;1.6584;1.748444;0.090044;bus_stop_9;bus_stop_3
p@req-67-255595787_2@bus_stop_9@bus_stop_10;1.7086;1.74862;0.04002;bus_stop_9;bus_stop_10
comm2@req-71-1371510111_1@bus_stop_10@bus_stop_16;1.641654;1.751708;0.110054;bus_stop_10;bus_stop_16
comm1@req-77-9143229517_1@bus_stop_11@bus_stop_15;1.7126;1.75262;0.04002;bus_stop_11;bus_stop_15
comm2@req-46-12146767_3@bus_stop_10@bus_stop_11;1.684834;1.754869;0.070035;bus_stop_10;bus_stop_11
p@req-56-2569086678_3@bus_stop_7@bus_stop_1;1.7049;1.754925;0.050025;bus_stop_7;bus_stop_1
p@req-66-255190984_2@bus_stop_13@bus_stop_14;1.7257;1.755715;0.030015;bus_stop_13;bus_stop_14
p@req-66-255190984_2@bus_stop_1@bus_stop_14;1.7257;1.755715;0.030015;bus_stop_1;bus_stop_14
comm1@req-82-2570830459_1@bus_stop_6@bus_stop_14;1.7465;1.756505;0.010005;bus_stop_6;bus_stop_14
p@req-52-12146767_3@bus_stop_8@bus_stop_14;1.7277;1.757715;0.030015;bus_stop_8;bus_stop_14
p@req-67-11378562276_2@bus_stop_9@bus_stop_11;1.7125;1.762525;0.050025;bus_stop_9;bus_stop_11
comm2@req-48-1480037112_3@bus_stop_11@bus_stop_5;1.702829;1.762859;0.06003;bus_stop_11;bus_stop_5
comm2@req-37-12146767_3@bus_stop_10@bus_stop_0;1.733615;1.763629;0.030014;bus_stop_10;bus_stop_0
comm1@req-45-9143213716_3@bus_stop_0@bus_stop_15;1.7042;1.764229;0.060029;bus_stop_0;bus_stop_15
p@req-80-255595787_1@bus_stop_9@bus_stop_11;1.7156;1.765625;0.050025;bus_stop_9;bus_stop_11
comm1@req-67-2569086780_2@bus_stop_6@bus_stop_13;1.746;1.76601;0.02001;bus_stop_6;bus_stop_13
comm2@req-82-2570830459_1@bus_stop_14@bus_stop_6;1.756505;1.76651;0.010005;bus_stop_14;bus_stop_6
comm2@req-62-255191075_1@bus_stop_9@bus_stop_1;1.686539;1.766579;0.08004;bus_stop_9;bus_stop_1
comm2@req-57-9983238121_2@bus_stop_2@bus_stop_8;1.716725;1.766749;0.050024;bus_stop_2;bus_stop_8
comm1@req-78-10915667416_1@bus_stop_3@bus_stop_1;1.7569;1.766905;0.010005;bus_stop_3;bus_stop_1
p@req-80-2569086780_1@bus_stop_11@bus_stop_12;1.7171;1.767125;0.050025;bus_stop_11;bus_stop_12
comm1@req-71-12146767_1@bus_stop_3@bus_stop_10;1.6578;1.767854;0.110054;bus_stop_3;bus_stop_10
comm2@req-70-581942026_1@bus_stop_4@bus_stop_10;1.688439;1.768479;0.08004;bus_stop_4;bus_stop_10
comm2@req-68-2569086780_1@bus_stop_13@bus_stop_16;1.699434;1.769469;0.070035;bus_stop_13;bus_stop_16
comm2@req-73-1432574919_1@bus_stop_0@bus_stop_10;1.740415;1.770429;0.030014;bus_stop_0;bus_stop_10
comm2@req-75-1432574941_1@bus_stop_0@bus_stop_10;1.740915;1.770929;0.030014;bus_stop_0;bus_stop_10
comm1@req-78-1371509865_1@bus_stop_11@bus_stop_5;1.7127;1.772729;0.060029;bus_stop_11;bus_stop_5
p@req-64-10915667297_2@bus_stop_14@bus_stop_2;1.7528;1.77281;0.02001;bus_stop_14;bus_stop_2
comm2@req-80-255595784_1@bus_stop_8@bus_stop_11;1.743915;1.773929;0.030014;bus_stop_8;bus_stop_11
p@req-56-2569086678_3@bus_stop_0@bus_stop_1;1.7049;1.774934;0.070034;bus_stop_0;bus_stop_1
p@req-63-1480037132_2@bus_stop_0@bus_stop_1;1.7068;1.776834;0.070034;bus_stop_0;bus_stop_1
comm2@req-78-10915667416_1@bus_stop_1@bus_stop_3;1.766905;1.77691;0.010005;bus_stop_1;bus_stop_3
comm2@req-71-1371509982_1@bus_stop_10@bus_stop_3;1.667654;1.777708;0.110054;bus_stop_10;bus_stop_3
p@req-82-11383367761_1@bus_stop_6@bus_stop_4;1.759;1.77901;0.02001;bus_stop_6;bus_stop_4
comm1@req-79-2447667809_1@bus_stop_11@bus_stop_10;1.7137;1.783734;0.070034;bus_stop_11;bus_stop_10
comm1@req-79-12146756_1@bus_stop_11@bus_stop_10;1.7138;1.783834;0.070034;bus_stop_11;bus_stop_10
p@req-62-255191075_2@bus_stop_1@bus_stop_13;1.7243;1.784329;0.060029;bus_stop_1;bus_stop_13
comm2@req-53-1480037117_3@bus_stop_11@bus_stop_0;1.74432;1.784339;0.040019;bus_stop_11;bus_stop_0
comm2@req-44-12146767_3@bus_stop_10@bus_stop_8;1.725429;1.785459;0.06003;bus_stop_10;bus_stop_8
comm2@req-67-2569086780_2@bus_stop_13@bus_stop_6;1.76601;1.78602;0.02001;bus_stop_13;bus_stop_6
comm2@req-63-12146794_2@bus_stop_6@bus_stop_1;1.74672;1.786739;0.040019;bus_stop_6;bus_stop_1
comm1@req-80-2569086780_1@bus_stop_9@bus_stop_13;1.7684;1.78841;0.02001;bus_stop_9;bus_stop_13
p@req-82-11383367761_1@bus_stop_3@bus_stop_4;1.759;1.789015;0.030015;bus_stop_3;bus_stop_4
p@req-82-255596055_1@bus_stop_3@bus_stop_4;1.76;1.790015;0.030015;bus_stop_3;bus_stop_4
comm2@req-77-9143229517_1@bus_stop_15@bus_stop_11;1.75262;1.792639;0.040019;bus_stop_15;bus_stop_11
p@req-83-1371509865_1@bus_stop_4@bus_stop_7;1.7631;1.793115;0.030015;bus_stop_4;bus_stop_7
comm2@req-50-255596028_3@bus_stop_9@bus_stop_2;1.723134;1.793169;0.070035;bus_stop_9;bus_stop_2
comm1@req-80-255595844_1@bus_stop_5@bus_stop_8;1.7446;1.794625;0.050025;bus_stop_5;bus_stop_8
comm1@req-81-1480037098_1@bus_stop_5@bus_stop_6;1.7451;1.795125;0.050025;bus_stop_5;bus_stop_6
comm1@req-66-255190984_2@bus_stop_3@bus_stop_2;1.7568;1.79682;0.04002;bus_stop_3;bus_stop_2
comm2@req-74-255200417_1@bus_stop_3@bus_stop_12;1.706844;1.796888;0.090044;bus_stop_3;bus_stop_12
comm1@req-72-2569086820_2@bus_stop_10@bus_stop_15;1.7103;1.800344;0.090044;bus_stop_10;bus_stop_15
comm1@req-77-255200029_1@bus_stop_10@bus_stop_2;1.7115;1.801544;0.090044;bus_stop_10;bus_stop_2
comm1@req-77-581942559_1@bus_stop_10@bus_stop_15;1.7116;1.801644;0.090044;bus_stop_10;bus_stop_15
p@req-80-11378562276_1@bus_stop_11@bus_stop_5;1.7447;1.804729;0.060029;bus_stop_11;bus_stop_5
comm2@req-80-2569086780_1@bus_stop_13@bus_stop_9;1.78841;1.80842;0.02001;bus_stop_13;bus_stop_9
p@req-82-2569086797_1@bus_stop_6@bus_stop_3;1.7586;1.808625;0.050025;bus_stop_6;bus_stop_3
p@req-67-255595787_2@bus_stop_1@bus_stop_10;1.7086;1.808649;0.100049;bus_stop_1;bus_stop_10
comm2@req-68-255596055_1@bus_stop_9@bus_stop_16;1.719244;1.809288;0.090044;bus_stop_9;bus_stop_16
p@req-83-1371510128_1@bus_stop_8@bus_stop_9;1.7694;1.80942;0.04002;bus_stop_8;bus_stop_9
comm1@req-74-4414627711_1@bus_stop_10@bus_stop_1;1.7108;1.810849;0.100049;bus_stop_10;bus_stop_1
comm1@req-75-10915667490_1@bus_stop_10@bus_stop_1;1.711;1.811049;0.100049;bus_stop_10;bus_stop_1
comm1@req-67-11378562276_2@bus_stop_7@bus_stop_1;1.763;1.813025;0.050025;bus_stop_7;bus_stop_1
p@req-54-1480037114_3@bus_stop_1@bus_stop_7;1.7636;1.813625;0.050025;bus_stop_1;bus_stop_7
p@req-64-255190788_2@bus_stop_5@bus_stop_8;1.7656;1.815625;0.050025;bus_stop_5;bus_stop_8
comm1@req-56-2569086678_3@bus_stop_0@bus_stop_13;1.8069;1.816905;0.010005;bus_stop_0;bus_stop_13
comm2@req-78-1432574919_1@bus_stop_0@bus_stop_3;1.738339;1.818379;0.08004;bus_stop_0;bus_stop_3
comm1@req-74-236864890_1@bus_stop_10@bus_stop_16;1.7107;1.820754;0.110054;bus_stop_10;bus_stop_16
comm2@req-45-9143213716_3@bus_stop_15@bus_stop_0;1.764229;1.824259;0.06003;bus_stop_15;bus_stop_0
comm1@req-77-255191048_1@bus_stop_5@bus_stop_2;1.7445;1.824539;0.080039;bus_stop_5;bus_stop_2
p@req-81-255190814_1@bus_stop_15@bus_stop_5;1.7448;1.824839;0.080039;bus_stop_15;bus_stop_5
p@req-81-255190814_1@bus_stop_15@bus_stop_5;1.7448;1.824839;0.080039;bus_stop_15;bus_stop_5
p@req-81-1480037096_1@bus_stop_15@bus_stop_5;1.7449;1.824939;0.080039;bus_stop_15;bus_stop_5
p@req-81-1480037096_1@bus_stop_15@bus_stop_5;1.7449;1.824939;0.080039;bus_stop_15;bus_stop_5
p@req-81-255190828_1@bus_stop_15@bus_stop_5;1.745;1.825039;0.080039;bus_stop_15;bus_stop_5
comm2@req-56-2569086678_3@bus_stop_13@bus_stop_0;1.816905;1.82691;0.010005;bus_stop_13;bus_stop_0
comm2@req-71-1371509865_1@bus_stop_5@bus_stop_16;1.729849;1.829898;0.100049;bus_stop_5;bus_stop_16
comm2@req-78-1371509865_1@bus_stop_5@bus_stop_11;1.772729;1.832759;0.06003;bus_stop_5;bus_stop_11
p@req-83-12146767_1@bus_stop_7@bus_stop_11;1.8165;1.83651;0.02001;bus_stop_7;bus_stop_11
p@req-83-1371510111_1@bus_stop_7@bus_stop_11;1.8166;1.83661;0.02001;bus_stop_7;bus_stop_11
comm2@req-66-255190984_2@bus_stop_2@bus_stop_3;1.79682;1.836839;0.040019;bus_stop_2;bus_stop_3
p@req-61-255596028_3@bus_stop_2@bus_stop_9;1.7676;1.837634;0.070034;bus_stop_2;bus_stop_9
p@req-85-9983238121_1@bus_stop_12@bus_stop_13;1.8246;1.84461;0.02001;bus_stop_12;bus_stop_13
comm2@req-80-255595844_1@bus_stop_8@bus_stop_5;1.794625;1.844649;0.050024;bus_stop_8;bus_stop_5
p@req-80-11378562276_1@bus_stop_16@bus_stop_5;1.7447;1.844749;0.100049;bus_stop_16;bus_stop_5
p@req-81-255190814_1@bus_stop_16@bus_stop_5;1.7448;1.844849;0.100049;bus_stop_16;bus_stop_5
p@req-81-255190828_1@bus_stop_16@bus_stop_5;1.745;1.845049;0.100049;bus_stop_16;bus_stop_5
comm2@req-81-1480037098_1@bus_stop_6@bus_stop_5;1.795125;1.845149;0.050024;bus_stop_6;bus_stop_5
comm1@req-81-1480037096_1@bus_stop_13@bus_stop_6;1.8255;1.84551;0.02001;bus_stop_13;bus_stop_6
comm1@req-64-255190788_2@bus_stop_11@bus_stop_8;1.8158;1.845815;0.030015;bus_stop_11;bus_stop_8
p@req-83-1371510173_1@bus_stop_8@bus_stop_11;1.8164;1.846415;0.030015;bus_stop_8;bus_stop_11
p@req-83-12146767_1@bus_stop_8@bus_stop_11;1.8165;1.846515;0.030015;bus_stop_8;bus_stop_11
comm1@req-63-1480037132_2@bus_stop_0@bus_stop_11;1.8074;1.84742;0.04002;bus_stop_0;bus_stop_11
comm2@req-71-12146760_1@bus_stop_10@bus_stop_16;1.739754;1.849808;0.110054;bus_stop_10;bus_stop_16
comm2@req-79-2447667809_1@bus_stop_10@bus_stop_11;1.783734;1.853769;0.070035;bus_stop_10;bus_stop_11
comm2@req-79-12146756_1@bus_stop_10@bus_stop_11;1.783834;1.853869;0.070035;bus_stop_10;bus_stop_11
p@req-85-1371509882_1@bus_stop_14@bus_stop_13;1.8256;1.855615;0.030015;bus_stop_14;bus_stop_13
comm1@req-82-2569086797_1@bus_stop_11@bus_stop_0;1.8159;1.85592;0.04002;bus_stop_11;bus_stop_0
p@req-83-12146767_1@bus_stop_2@bus_stop_11;1.8165;1.85652;0.04002;bus_stop_2;bus_stop_11
p@req-83-12146760_1@bus_stop_2@bus_stop_11;1.8167;1.85672;0.04002;bus_stop_2;bus_stop_11
p@req-83-1371509982_1@bus_stop_2@bus_stop_11;1.8168;1.85682;0.04002;bus_stop_2;bus_stop_11
p@req-55-12146755_3@bus_stop_4@bus_stop_0;1.8068;1.856825;0.050025;bus_stop_4;bus_stop_0
comm1@req-78-1432574901_1@bus_stop_3@bus_stop_5;1.757;1.857049;0.100049;bus_stop_3;bus_stop_5
comm2@req-67-11378562276_2@bus_stop_1@bus_stop_7;1.813025;1.863049;0.050024;bus_stop_1;bus_stop_7
comm1@req-65-255191439_3@bus_stop_2@bus_stop_4;1.8534;1.863405;0.010005;bus_stop_2;bus_stop_4
comm2@req-81-1480037096_1@bus_stop_6@bus_stop_13;1.84551;1.86552;0.02001;bus_stop_6;bus_stop_13
comm1@req-82-11383367761_1@bus_stop_11@bus_stop_1;1.816;1.866025;0.050025;bus_stop_11;bus_stop_1
comm1@req-82-255596055_1@bus_stop_11@bus_stop_9;1.8161;1.866125;0.050025;bus_stop_11;bus_stop_9
p@req-83-1371510111_1@bus_stop_9@bus_stop_11;1.8166;1.866625;0.050025;bus_stop_9;bus_stop_11
p@req-83-12146760_1@bus_stop_9@bus_stop_11;1.8167;1.866725;0.050025;bus_stop_9;bus_stop_11
p@req-83-12146760_1@bus_stop_9@bus_stop_11;1.8167;1.866725;0.050025;bus_stop_9;bus_stop_11
p@req-84-236864890_1@bus_stop_12@bus_stop_11;1.8169;1.866925;0.050025;bus_stop_12;bus_stop_11
comm1@req-64-10915667297_2@bus_stop_0@bus_stop_15;1.8075;1.867529;0.060029;bus_stop_0;bus_stop_15
comm1@req-52-12146767_3@bus_stop_3@bus_stop_10;1.7581;1.868154;0.110054;bus_stop_3;bus_stop_10
comm1@req-67-255595787_2@bus_stop_10@bus_stop_8;1.8088;1.868829;0.060029;bus_stop_10;bus_stop_8
p@req-89-255200417_1@bus_stop_3@bus_stop_14;1.8289;1.86892;0.04002;bus_stop_3;bus_stop_14
p@req-89-255200417_1@bus_stop_3@bus_stop_14;1.8289;1.86892;0.04002;bus_stop_3;bus_stop_14
p@req-85-1371510515_1@bus_stop_14@bus_stop_16;1.8298;1.86982;0.04002;bus_stop_14;bus_stop_16
p@req-72-255190984_2@bus_stop_6@bus_stop_10;1.8104;1.870429;0.060029;bus_stop_6;bus_stop_10
comm1@req-61-255596028_3@bus_stop_5@bus_stop_9;1.8432;1.873215;0.030015;bus_stop_5;bus_stop_9
comm2@req-65-255191439_3@bus_stop_4@bus_stop_2;1.863405;1.87341;0.010005;bus_stop_4;bus_stop_2
p@req-87-9983238121_1@bus_stop_7@bus_stop_8;1.8642;1.874205;0.010005;bus_stop_7;bus_stop_8
comm2@req-64-255190788_2@bus_stop_8@bus_stop_11;1.845815;1.875829;0.030014;bus_stop_8;bus_stop_11
comm1@req-83-1371509865_1@bus_stop_11@bus_stop_5;1.8162;1.876229;0.060029;bus_stop_11;bus_stop_5
p@req-58-1432574863_3@bus_stop_1@bus_stop_0;1.807;1.877034;0.070034;bus_stop_1;bus_stop_0
p@req-59-12146767_3@bus_stop_0@bus_stop_1;1.8071;1.877134;0.070034;bus_stop_0;bus_stop_1
p@req-60-10915667292_3@bus_stop_0@bus_stop_1;1.8072;1.877234;0.070034;bus_stop_0;bus_stop_1
p@req-60-10915667292_3@bus_stop_0@bus_stop_1;1.8072;1.877234;0.070034;bus_stop_0;bus_stop_1
comm2@req-71-12146767_1@bus_stop_10@bus_stop_3;1.767854;1.877908;0.110054;bus_stop_10;bus_stop_3
p@req-86-9983238121_1@bus_stop_6@bus_stop_4;1.8592;1.87921;0.02001;bus_stop_6;bus_stop_4
p@req-86-1371510111_1@bus_stop_6@bus_stop_4;1.8593;1.87931;0.02001;bus_stop_6;bus_stop_4
p@req-76-581942058_2@bus_stop_12@bus_stop_6;1.8433;1.88332;0.04002;bus_stop_12;bus_stop_6
comm1@req-83-1371510128_1@bus_stop_11@bus_stop_10;1.8163;1.886334;0.070034;bus_stop_11;bus_stop_10
p@req-59-12146767_3@bus_stop_9@bus_stop_1;1.8071;1.887139;0.080039;bus_stop_9;bus_stop_1
comm1@req-62-255191075_2@bus_stop_1@bus_stop_9;1.8073;1.887339;0.080039;bus_stop_1;bus_stop_9
comm2@req-63-1480037132_2@bus_stop_11@bus_stop_0;1.84742;1.887439;0.040019;bus_stop_11;bus_stop_0
p@req-86-9983238121_1@bus_stop_3@bus_stop_4;1.8592;1.889215;0.030015;bus_stop_3;bus_stop_4
p@req-86-9983238121_1@bus_stop_3@bus_stop_4;1.8592;1.889215;0.030015;bus_stop_3;bus_stop_4
p@req-86-1371510111_1@bus_stop_3@bus_stop_4;1.8593;1.889315;0.030015;bus_stop_3;bus_stop_4
comm2@req-72-2569086820_2@bus_stop_15@bus_stop_10;1.800344;1.890388;0.090044;bus_stop_15;bus_stop_10
p@req-87-1371509882_1@bus_stop_7@bus_stop_4;1.8614;1.891415;0.030015;bus_stop_7;bus_stop_4
comm2@req-77-255200029_1@bus_stop_2@bus_stop_10;1.801544;1.891588;0.090044;bus_stop_2;bus_stop_10
comm2@req-77-581942559_1@bus_stop_15@bus_stop_10;1.801644;1.891688;0.090044;bus_stop_15;bus_stop_10
p@req-76-581942058_2@bus_stop_3@bus_stop_6;1.8433;1.893325;0.050025;bus_stop_3;bus_stop_6
comm1@req-75-1432574919_2@bus_stop_15@bus_stop_0;1.8333;1.893329;0.060029;bus_stop_15;bus_stop_0
p@req-69-236868307_2@bus_stop_16@bus_stop_13;1.8245;1.894534;0.070034;bus_stop_16;bus_stop_13
comm1@req-81-255190828_1@bus_stop_5@bus_stop_6;1.8455;1.895525;0.050025;bus_stop_5;bus_stop_6
comm2@req-82-2569086797_1@bus_stop_0@bus_stop_11;1.85592;1.895939;0.040019;bus_stop_0;bus_stop_11
p@req-86-1371510304_1@bus_stop_5@bus_stop_6;1.8462;1.896225;0.050025;bus_stop_5;bus_stop_6
p@req-86-1432574918_1@bus_stop_5@bus_stop_6;1.8463;1.896325;0.050025;bus_stop_5;bus_stop_6
p@req-86-1432574918_1@bus_stop_5@bus_stop_6;1.8463;1.896325;0.050025;bus_stop_5;bus_stop_6
p@req-86-1432574918_1@bus_stop_5@bus_stop_6;1.8463;1.896325;0.050025;bus_stop_5;bus_stop_6
p@req-86-1371509882_1@bus_stop_5@bus_stop_6;1.8464;1.896425;0.050025;bus_stop_5;bus_stop_6
comm1@req-83-1371510173_1@bus_stop_6@bus_stop_5;1.8465;1.896525;0.050025;bus_stop_6;bus_stop_5
p@req-59-12146767_3@bus_stop_5@bus_stop_1;1.8071;1.897144;0.090044;bus_stop_5;bus_stop_1
comm1@req-84-4414627711_1@bus_stop_12@bus_stop_1;1.8173;1.897339;0.080039;bus_stop_12;bus_stop_1
p@req-85-1371510515_1@bus_stop_13@bus_stop_16;1.8298;1.899834;0.070034;bus_stop_13;bus_stop_16
comm2@req-61-255596028_3@bus_stop_9@bus_stop_5;1.873215;1.903229;0.030014;bus_stop_9;bus_stop_5
p@req-87-9983238121_1@bus_stop_4@bus_stop_8;1.8642;1.90422;0.04002;bus_stop_4;bus_stop_8
comm2@req-77-255191048_1@bus_stop_2@bus_stop_5;1.824539;1.904579;0.08004;bus_stop_2;bus_stop_5
comm1@req-81-255190814_1@bus_stop_5@bus_stop_11;1.8454;1.905429;0.060029;bus_stop_5;bus_stop_11
p@req-62-2569086780_2@bus_stop_8@bus_stop_9;1.8678;1.90782;0.04002;bus_stop_8;bus_stop_9
comm1@req-83-1371510111_1@bus_stop_9@bus_stop_10;1.8679;1.90792;0.04002;bus_stop_9;bus_stop_10
comm1@req-83-12146760_1@bus_stop_9@bus_stop_10;1.868;1.90802;0.04002;bus_stop_9;bus_stop_10
p@req-70-581942058_2@bus_stop_10@bus_stop_9;1.8686;1.90862;0.04002;bus_stop_10;bus_stop_9
p@req-70-581942058_2@bus_stop_10@bus_stop_9;1.8686;1.90862;0.04002;bus_stop_10;bus_stop_9
p@req-86-1371510515_1@bus_stop_6@bus_stop_3;1.8586;1.908625;0.050025;bus_stop_6;bus_stop_3
p@req-86-1371510515_1@bus_stop_6@bus_stop_3;1.8586;1.908625;0.050025;bus_stop_6;bus_stop_3
comm2@req-74-4414627711_1@bus_stop_1@bus_stop_10;1.810849;1.910898;0.100049;bus_stop_1;bus_stop_10
comm2@req-75-10915667490_1@bus_stop_1@bus_stop_10;1.811049;1.911098;0.100049;bus_stop_1;bus_stop_10
comm1@req-75-1371509865_2@bus_stop_15@bus_stop_5;1.8334;1.913439;0.080039;bus_stop_15;bus_stop_5
comm2@req-82-11383367761_1@bus_stop_1@bus_stop_11;1.866025;1.916049;0.050024;bus_stop_1;bus_stop_11
comm2@req-82-255596055_1@bus_stop_9@bus_stop_11;1.866125;1.916149;0.050024;bus_stop_9;bus_stop_11
p@req-73-1432574918_2@bus_stop_16@bus_stop_1;1.9083;1.918305;0.010005;bus_stop_16;bus_stop_1
p@req-73-1432574918_2@bus_stop_16@bus_stop_1;1.9083;1.918305;0.010005;bus_stop_16;bus_stop_1
p@req-68-255595599_2@bus_stop_14@bus_stop_9;1.8696;1.919625;0.050025;bus_stop_14;bus_stop_9
comm1@req-85-1371510515_1@bus_stop_10@bus_stop_5;1.9107;1.920705;0.010005;bus_stop_10;bus_stop_5
comm1@req-86-1371510304_1@bus_stop_10@bus_stop_5;1.9108;1.920805;0.010005;bus_stop_10;bus_stop_5
comm1@req-58-1432574863_3@bus_stop_0@bus_stop_7;1.9039;1.92391;0.02001;bus_stop_0;bus_stop_7
comm1@req-85-9983238121_1@bus_stop_5@bus_stop_2;1.8456;1.925639;0.080039;bus_stop_5;bus_stop_2
comm2@req-64-10915667297_2@bus_stop_15@bus_stop_0;1.867529;1.927559;0.06003;bus_stop_15;bus_stop_0
comm1@req-76-581942058_2@bus_stop_1@bus_stop_4;1.9085;1.92851;0.02001;bus_stop_1;bus_stop_4
comm2@req-67-255595787_2@bus_stop_8@bus_stop_10;1.868829;1.928859;0.06003;bus_stop_8;bus_stop_10
comm1@req-87-1371510515_1@bus_stop_4@bus_stop_5;1.8602;1.930234;0.070034;bus_stop_4;bus_stop_5
comm2@req-85-1371510515_1@bus_stop_5@bus_stop_10;1.920705;1.93071;0.010005;bus_stop_5;bus_stop_10
comm2@req-74-236864890_1@bus_stop_16@bus_stop_10;1.820754;1.930808;0.110054;bus_stop_16;bus_stop_10
comm2@req-86-1371510304_1@bus_stop_5@bus_stop_10;1.920805;1.93081;0.010005;bus_stop_5;bus_stop_10
comm1@req-87-1371510260_1@bus_stop_4@bus_stop_5;1.8612;1.931234;0.070034;bus_stop_4;bus_stop_5
comm1@req-87-1371510304_1@bus_stop_4@bus_stop_5;1.8613;1.931334;0.070034;bus_stop_4;bus_stop_5
comm1@req-73-1432574918_2@bus_stop_12@bus_stop_5;1.9216;1.931605;0.010005;bus_stop_12;bus_stop_5
comm1@req-59-12146767_3@bus_stop_0@bus_stop_10;1.904;1.934015;0.030015;bus_stop_0;bus_stop_10
comm1@req-80-11378562276_1@bus_stop_5@bus_stop_1;1.8453;1.935344;0.090044;bus_stop_5;bus_stop_1
comm2@req-83-1371509865_1@bus_stop_5@bus_stop_11;1.876229;1.936259;0.06003;bus_stop_5;bus_stop_11
p@req-57-1371509982_3@bus_stop_16@bus_stop_8;1.8671;1.937134;0.070034;bus_stop_16;bus_stop_8
comm1@req-72-255190984_2@bus_stop_1@bus_stop_2;1.9082;1.938215;0.030015;bus_stop_1;bus_stop_2
comm2@req-73-1432574918_2@bus_stop_5@bus_stop_12;1.931605;1.94161;0.010005;bus_stop_5;bus_stop_12
p@req-88-581942026_1@bus_stop_12@bus_stop_13;1.9237;1.94371;0.02001;bus_stop_12;bus_stop_13
p@req-88-581942026_1@bus_stop_12@bus_stop_13;1.9237;1.94371;0.02001;bus_stop_12;bus_stop_13
comm2@req-58-1432574863_3@bus_stop_7@bus_stop_0;1.92391;1.94392;0.02001;bus_stop_7;bus_stop_0
p@req-88-255191439_1@bus_stop_12@bus_stop_13;1.9248;1.94481;0.02001;bus_stop_12;bus_stop_13
comm2@req-81-255190828_1@bus_stop_6@bus_stop_5;1.895525;1.945549;0.050024;bus_stop_6;bus_stop_5
comm2@req-83-1371510173_1@bus_stop_5@bus_stop_6;1.896525;1.946549;0.050024;bus_stop_5;bus_stop_6
p@req-87-1371510111_1@bus_stop_7@bus_stop_12;1.9176;1.947615;0.030015;bus_stop_7;bus_stop_12
comm2@req-83-1371510111_1@bus_stop_10@bus_stop_9;1.90792;1.947939;0.040019;bus_stop_10;bus_stop_9
comm2@req-83-12146760_1@bus_stop_10@bus_stop_9;1.90802;1.948039;0.040019;bus_stop_10;bus_stop_9
comm2@req-76-581942058_2@bus_stop_4@bus_stop_1;1.92851;1.94852;0.02001;bus_stop_4;bus_stop_1
comm1@req-86-9983238121_1@bus_stop_11@bus_stop_2;1.9133;1.95332;0.04002;bus_stop_11;bus_stop_2
comm2@req-75-1432574919_2@bus_stop_0@bus_stop_15;1.893329;1.953359;0.06003;bus_stop_0;bus_stop_15
comm1@req-57-1371509982_3@bus_stop_5@bus_stop_10;1.9434;1.953405;0.010005;bus_stop_5;bus_stop_10
p@req-90-255595834_1@bus_stop_14@bus_stop_15;1.9336;1.95361;0.02001;bus_stop_14;bus_stop_15
p@req-90-255595834_1@bus_stop_16@bus_stop_15;1.9336;1.95361;0.02001;bus_stop_16;bus_stop_15
p@req-90-255595834_1@bus_stop_16@bus_stop_15;1.9336;1.95361;0.02001;bus_stop_16;bus_stop_15
